# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_pioneer_slam.bag'
# timestamp tx ty tz qx qy qz qw
1311878201.9665 -1.1670 -2.6342 0.5925 -0.3673 0.6427 -0.5804 0.3393
1311878201.9700 -1.1662 -2.6346 0.5923 -0.3672 0.6425 -0.5804 0.3398
1311878201.9734 -1.1654 -2.6350 0.5923 -0.3677 0.6426 -0.5800 0.3398
1311878201.9767 -1.1648 -2.6355 0.5924 -0.3682 0.6430 -0.5794 0.3396
1311878201.9800 -1.1641 -2.6359 0.5923 -0.3689 0.6434 -0.5786 0.3394
1311878201.9834 -1.1631 -2.6363 0.5922 -0.3693 0.6433 -0.5782 0.3398
1311878201.9867 -1.1620 -2.6370 0.5926 -0.3707 0.6417 -0.5788 0.3402
1311878201.9901 -1.1611 -2.6373 0.5924 -0.3707 0.6418 -0.5783 0.3409
1311878201.9934 -1.1601 -2.6377 0.5923 -0.3708 0.6413 -0.5783 0.3418
1311878201.9967 -1.1592 -2.6382 0.5924 -0.3713 0.6403 -0.5787 0.3423
1311878202.0000 -1.1586 -2.6384 0.5921 -0.3710 0.6415 -0.5777 0.3422
1311878202.0034 -1.1581 -2.6387 0.5921 -0.3717 0.6424 -0.5764 0.3420
1311878202.0066 -1.1573 -2.6393 0.5921 -0.3724 0.6416 -0.5763 0.3427
1311878202.0099 -1.1560 -2.6401 0.5925 -0.3732 0.6397 -0.5772 0.3439
1311878202.0132 -1.1554 -2.6402 0.5921 -0.3729 0.6408 -0.5762 0.3440
1311878202.0167 -1.1545 -2.6407 0.5921 -0.3727 0.6409 -0.5760 0.3444
1311878202.0201 -1.1534 -2.6413 0.5922 -0.3728 0.6397 -0.5765 0.3455
1311878202.0233 -1.1527 -2.6418 0.5924 -0.3731 0.6394 -0.5767 0.3455
1311878202.0269 -1.1520 -2.6423 0.5923 -0.3729 0.6391 -0.5770 0.3459
1311878202.0299 -1.1514 -2.6427 0.5923 -0.3731 0.6389 -0.5769 0.3460
1311878202.0333 -1.1503 -2.6433 0.5924 -0.3741 0.6383 -0.5766 0.3467
1311878202.0365 -1.1494 -2.6438 0.5925 -0.3744 0.6376 -0.5766 0.3475
1311878202.0398 -1.1482 -2.6439 0.5923 -0.3768 0.6377 -0.5747 0.3479
1311878202.0432 -1.1473 -2.6444 0.5923 -0.3771 0.6371 -0.5748 0.3486
1311878202.0465 -1.1455 -2.6446 0.5922 -0.3772 0.6352 -0.5750 0.3516
1311878202.0498 -1.1458 -2.6451 0.5921 -0.3782 0.6372 -0.5737 0.3488
1311878202.0532 -1.1452 -2.6453 0.5917 -0.3791 0.6384 -0.5722 0.3484
1311878202.0565 -1.1445 -2.6457 0.5916 -0.3797 0.6387 -0.5716 0.3481
1311878202.0598 -1.1435 -2.6462 0.5918 -0.3800 0.6382 -0.5718 0.3484
1311878202.0632 -1.1426 -2.6466 0.5917 -0.3807 0.6382 -0.5713 0.3485
1311878202.0666 -1.1419 -2.6469 0.5917 -0.3811 0.6381 -0.5710 0.3487
1311878202.0699 -1.1411 -2.6473 0.5917 -0.3813 0.6380 -0.5708 0.3489
1311878202.0732 -1.1405 -2.6477 0.5917 -0.3817 0.6378 -0.5706 0.3493
1311878202.0765 -1.1397 -2.6481 0.5917 -0.3823 0.6373 -0.5703 0.3499
1311878202.0803 -1.1389 -2.6484 0.5917 -0.3826 0.6360 -0.5708 0.3511
1311878202.0832 -1.1382 -2.6485 0.5915 -0.3837 0.6366 -0.5694 0.3513
1311878202.0865 -1.1374 -2.6488 0.5915 -0.3837 0.6357 -0.5697 0.3522
1311878202.0899 -1.1365 -2.6492 0.5919 -0.3842 0.6342 -0.5704 0.3533
1311878202.0932 -1.1357 -2.6495 0.5920 -0.3844 0.6332 -0.5708 0.3543
1311878202.0966 -1.1351 -2.6498 0.5919 -0.3851 0.6334 -0.5706 0.3534
1311878202.0999 -1.1345 -2.6500 0.5920 -0.3849 0.6327 -0.5711 0.3542
1311878202.1033 -1.1340 -2.6504 0.5921 -0.3848 0.6317 -0.5718 0.3549
1311878202.1065 -1.1332 -2.6508 0.5922 -0.3847 0.6306 -0.5725 0.3557
1311878202.1099 -1.1324 -2.6511 0.5923 -0.3845 0.6297 -0.5730 0.3567
1311878202.1132 -1.1316 -2.6514 0.5924 -0.3838 0.6286 -0.5739 0.3580
1311878202.1165 -1.1307 -2.6519 0.5926 -0.3836 0.6274 -0.5748 0.3590
1311878202.1199 -1.1300 -2.6522 0.5928 -0.3834 0.6269 -0.5752 0.3595
1311878202.1232 -1.1293 -2.6527 0.5928 -0.3830 0.6264 -0.5757 0.3599
1311878202.1265 -1.1287 -2.6530 0.5929 -0.3832 0.6270 -0.5750 0.3597
1311878202.1299 -1.1280 -2.6533 0.5926 -0.3829 0.6266 -0.5753 0.3602
1311878202.1332 -1.1274 -2.6537 0.5927 -0.3831 0.6268 -0.5750 0.3601
1311878202.1366 -1.1265 -2.6541 0.5929 -0.3838 0.6265 -0.5748 0.3602
1311878202.1399 -1.1256 -2.6544 0.5929 -0.3843 0.6264 -0.5743 0.3606
1311878202.1432 -1.1248 -2.6547 0.5929 -0.3852 0.6266 -0.5735 0.3607
1311878202.1493 -1.1238 -2.6549 0.5929 -0.3864 0.6264 -0.5729 0.3607
1311878202.1498 -1.1231 -2.6552 0.5929 -0.3869 0.6268 -0.5722 0.3605
1311878202.1532 -1.1223 -2.6557 0.5929 -0.3870 0.6266 -0.5723 0.3607
1311878202.1565 -1.1215 -2.6561 0.5929 -0.3874 0.6264 -0.5722 0.3607
1311878202.1599 -1.1208 -2.6562 0.5928 -0.3882 0.6271 -0.5713 0.3600
1311878202.1632 -1.1200 -2.6566 0.5928 -0.3888 0.6261 -0.5715 0.3609
1311878202.1667 -1.1178 -2.6567 0.5927 -0.3887 0.6234 -0.5719 0.3650
1311878202.1698 -1.1170 -2.6571 0.5926 -0.3885 0.6230 -0.5718 0.3659
1311878202.1732 -1.1163 -2.6574 0.5926 -0.3891 0.6234 -0.5709 0.3661
1311878202.1766 -1.1155 -2.6577 0.5927 -0.3903 0.6238 -0.5697 0.3660
1311878202.1799 -1.1148 -2.6582 0.5927 -0.3903 0.6242 -0.5691 0.3662
1311878202.1832 -1.1139 -2.6586 0.5928 -0.3910 0.6240 -0.5686 0.3668
1311878202.1865 -1.1131 -2.6588 0.5925 -0.3908 0.6242 -0.5679 0.3675
1311878202.1899 -1.1125 -2.6591 0.5924 -0.3915 0.6247 -0.5668 0.3677
1311878202.1932 -1.1116 -2.6597 0.5929 -0.3926 0.6237 -0.5670 0.3679
1311878202.1967 -1.1106 -2.6600 0.5926 -0.3924 0.6236 -0.5664 0.3692
1311878202.2000 -1.1097 -2.6603 0.5926 -0.3926 0.6234 -0.5662 0.3697
1311878202.2033 -1.1088 -2.6606 0.5925 -0.3927 0.6236 -0.5658 0.3699
1311878202.2066 -1.1079 -2.6609 0.5925 -0.3929 0.6234 -0.5658 0.3700
1311878202.2100 -1.1069 -2.6613 0.5926 -0.3933 0.6226 -0.5661 0.3705
1311878202.2133 -1.1059 -2.6617 0.5926 -0.3934 0.6216 -0.5666 0.3713
1311878202.2166 -1.1051 -2.6617 0.5924 -0.3940 0.6222 -0.5658 0.3709
1311878202.2200 -1.1042 -2.6622 0.5927 -0.3947 0.6216 -0.5659 0.3709
1311878202.2233 -1.1033 -2.6626 0.5926 -0.3951 0.6206 -0.5664 0.3715
1311878202.2266 -1.1023 -2.6631 0.5927 -0.3956 0.6198 -0.5666 0.3719
1311878202.2298 -1.1013 -2.6635 0.5927 -0.3958 0.6193 -0.5669 0.3720
1311878202.2332 -1.1004 -2.6638 0.5927 -0.3956 0.6190 -0.5672 0.3722
1311878202.2365 -1.0995 -2.6641 0.5927 -0.3960 0.6191 -0.5670 0.3720
1311878202.2398 -1.0981 -2.6647 0.5930 -0.3976 0.6179 -0.5674 0.3716
1311878202.2432 -1.0973 -2.6649 0.5926 -0.3974 0.6194 -0.5664 0.3709
1311878202.2465 -1.0964 -2.6649 0.5922 -0.3971 0.6203 -0.5656 0.3711
1311878202.2498 -1.0953 -2.6653 0.5924 -0.3984 0.6203 -0.5650 0.3706
1311878202.2532 -1.0943 -2.6655 0.5924 -0.3990 0.6203 -0.5644 0.3707
1311878202.2565 -1.0932 -2.6657 0.5921 -0.3996 0.6204 -0.5635 0.3714
1311878202.2599 -1.0925 -2.6659 0.5920 -0.4001 0.6208 -0.5627 0.3714
1311878202.2632 -1.0916 -2.6661 0.5920 -0.4003 0.6204 -0.5626 0.3720
1311878202.2666 -1.0906 -2.6664 0.5919 -0.4012 0.6204 -0.5618 0.3722
1311878202.2699 -1.0898 -2.6670 0.5922 -0.4025 0.6198 -0.5619 0.3716
1311878202.2732 -1.0885 -2.6672 0.5919 -0.4030 0.6196 -0.5610 0.3728
1311878202.2766 -1.0875 -2.6675 0.5918 -0.4035 0.6192 -0.5606 0.3735
1311878202.2827 -1.0865 -2.6679 0.5918 -0.4043 0.6187 -0.5602 0.3741
1311878202.2832 -1.0852 -2.6685 0.5923 -0.4059 0.6167 -0.5608 0.3747
1311878202.2866 -1.0842 -2.6687 0.5923 -0.4069 0.6162 -0.5603 0.3752
1311878202.2899 -1.0833 -2.6690 0.5921 -0.4070 0.6155 -0.5602 0.3764
1311878202.2930 -1.0824 -2.6691 0.5917 -0.4069 0.6156 -0.5594 0.3776
1311878202.2964 -1.0815 -2.6696 0.5918 -0.4076 0.6148 -0.5592 0.3783
1311878202.2997 -1.0805 -2.6704 0.5921 -0.4081 0.6131 -0.5602 0.3790
1311878202.3032 -1.0795 -2.6709 0.5921 -0.4081 0.6123 -0.5605 0.3800
1311878202.3068 -1.0786 -2.6715 0.5920 -0.4079 0.6110 -0.5614 0.3810
1311878202.3097 -1.0779 -2.6719 0.5920 -0.4080 0.6110 -0.5609 0.3815
1311878202.3130 -1.0767 -2.6722 0.5917 -0.4072 0.6109 -0.5604 0.3834
1311878202.3163 -1.0756 -2.6728 0.5916 -0.4069 0.6104 -0.5604 0.3845
1311878202.3197 -1.0746 -2.6733 0.5914 -0.4065 0.6105 -0.5602 0.3850
1311878202.3230 -1.0734 -2.6738 0.5914 -0.4067 0.6104 -0.5597 0.3856
1311878202.3265 -1.0720 -2.6747 0.5918 -0.4090 0.6090 -0.5596 0.3856
1311878202.3302 -1.0714 -2.6749 0.5913 -0.4087 0.6111 -0.5577 0.3853
1311878202.3332 -1.0705 -2.6754 0.5910 -0.4093 0.6123 -0.5564 0.3848
1311878202.3365 -1.0696 -2.6759 0.5909 -0.4099 0.6136 -0.5551 0.3839
1311878202.3398 -1.0686 -2.6765 0.5906 -0.4105 0.6142 -0.5541 0.3837
1311878202.3431 -1.0676 -2.6770 0.5906 -0.4116 0.6147 -0.5531 0.3832
1311878202.3465 -1.0664 -2.6777 0.5907 -0.4123 0.6144 -0.5528 0.3833
1311878202.3498 -1.0651 -2.6783 0.5907 -0.4126 0.6147 -0.5523 0.3833
1311878202.3531 -1.0640 -2.6788 0.5905 -0.4132 0.6154 -0.5512 0.3830
1311878202.3565 -1.0631 -2.6793 0.5904 -0.4148 0.6167 -0.5494 0.3818
1311878202.3599 -1.0621 -2.6796 0.5903 -0.4163 0.6172 -0.5480 0.3814
1311878202.3639 -1.0611 -2.6801 0.5903 -0.4179 0.6173 -0.5467 0.3815
1311878202.3666 -1.0603 -2.6806 0.5903 -0.4191 0.6178 -0.5453 0.3812
1311878202.3700 -1.0595 -2.6809 0.5902 -0.4202 0.6183 -0.5441 0.3809
1311878202.3733 -1.0587 -2.6814 0.5902 -0.4206 0.6183 -0.5434 0.3814
1311878202.3766 -1.0580 -2.6816 0.5900 -0.4211 0.6185 -0.5426 0.3818
1311878202.3799 -1.0573 -2.6819 0.5901 -0.4212 0.6179 -0.5426 0.3826
1311878202.3832 -1.0565 -2.6823 0.5902 -0.4209 0.6170 -0.5430 0.3838
1311878202.3866 -1.0557 -2.6828 0.5902 -0.4211 0.6155 -0.5435 0.3853
1311878202.3898 -1.0546 -2.6835 0.5909 -0.4217 0.6125 -0.5452 0.3869
1311878202.3931 -1.0540 -2.6836 0.5908 -0.4202 0.6126 -0.5451 0.3885
1311878202.3965 -1.0533 -2.6839 0.5909 -0.4200 0.6115 -0.5456 0.3899
1311878202.3999 -1.0525 -2.6843 0.5910 -0.4196 0.6104 -0.5462 0.3911
1311878202.4031 -1.0517 -2.6846 0.5911 -0.4194 0.6090 -0.5468 0.3927
1311878202.4065 -1.0509 -2.6850 0.5913 -0.4191 0.6078 -0.5475 0.3939
1311878202.4097 -1.0503 -2.6852 0.5914 -0.4188 0.6070 -0.5480 0.3946
1311878202.4131 -1.0495 -2.6855 0.5915 -0.4186 0.6061 -0.5485 0.3957
1311878202.4164 -1.0488 -2.6859 0.5915 -0.4182 0.6051 -0.5491 0.3967
1311878202.4198 -1.0480 -2.6862 0.5917 -0.4179 0.6041 -0.5498 0.3976
1311878202.4242 -1.0472 -2.6866 0.5917 -0.4177 0.6032 -0.5503 0.3985
1311878202.4266 -1.0464 -2.6868 0.5918 -0.4182 0.6029 -0.5502 0.3986
1311878202.4299 -1.0457 -2.6871 0.5916 -0.4185 0.6030 -0.5498 0.3987
1311878202.4333 -1.0448 -2.6874 0.5916 -0.4185 0.6027 -0.5498 0.3991
1311878202.4368 -1.0438 -2.6878 0.5919 -0.4188 0.6021 -0.5501 0.3993
1311878202.4399 -1.0428 -2.6881 0.5916 -0.4181 0.6018 -0.5507 0.3997
1311878202.4433 -1.0420 -2.6884 0.5917 -0.4184 0.6025 -0.5500 0.3993
1311878202.4466 -1.0410 -2.6886 0.5917 -0.4185 0.6027 -0.5497 0.3993
1311878202.4499 -1.0398 -2.6889 0.5917 -0.4175 0.6028 -0.5501 0.3995
1311878202.4533 -1.0389 -2.6891 0.5917 -0.4177 0.6029 -0.5499 0.3995
1311878202.4565 -1.0380 -2.6892 0.5917 -0.4187 0.6028 -0.5492 0.3997
1311878202.4599 -1.0372 -2.6892 0.5914 -0.4205 0.6034 -0.5475 0.3991
1311878202.4633 -1.0365 -2.6893 0.5916 -0.4221 0.6039 -0.5465 0.3981
1311878202.4666 -1.0357 -2.6895 0.5916 -0.4235 0.6041 -0.5454 0.3977
1311878202.4699 -1.0348 -2.6897 0.5915 -0.4249 0.6045 -0.5443 0.3972
1311878202.4731 -1.0338 -2.6899 0.5915 -0.4261 0.6044 -0.5437 0.3970
1311878202.4765 -1.0330 -2.6901 0.5914 -0.4266 0.6044 -0.5432 0.3970
1311878202.4799 -1.0321 -2.6901 0.5915 -0.4282 0.6046 -0.5420 0.3967
1311878202.4832 -1.0312 -2.6902 0.5912 -0.4288 0.6050 -0.5411 0.3966
1311878202.4865 -1.0302 -2.6904 0.5914 -0.4303 0.6046 -0.5404 0.3966
1311878202.4899 -1.0293 -2.6906 0.5914 -0.4312 0.6043 -0.5397 0.3971
1311878202.4932 -1.0285 -2.6907 0.5914 -0.4319 0.6042 -0.5390 0.3974
1311878202.4965 -1.0275 -2.6908 0.5913 -0.4326 0.6035 -0.5387 0.3981
1311878202.4998 -1.0267 -2.6907 0.5915 -0.4338 0.6040 -0.5370 0.3982
1311878202.5032 -1.0258 -2.6908 0.5915 -0.4341 0.6035 -0.5367 0.3992
1311878202.5065 -1.0249 -2.6908 0.5916 -0.4342 0.6029 -0.5365 0.4001
1311878202.5098 -1.0243 -2.6907 0.5914 -0.4343 0.6029 -0.5360 0.4007
1311878202.5133 -1.0238 -2.6908 0.5914 -0.4346 0.6028 -0.5357 0.4009
1311878202.5165 -1.0231 -2.6909 0.5916 -0.4346 0.6022 -0.5359 0.4016
1311878202.5198 -1.0222 -2.6910 0.5917 -0.4345 0.6012 -0.5366 0.4023
1311878202.5231 -1.0214 -2.6912 0.5920 -0.4345 0.6004 -0.5371 0.4028
1311878202.5269 -1.0207 -2.6913 0.5921 -0.4342 0.5998 -0.5377 0.4033
1311878202.5299 -1.0199 -2.6913 0.5922 -0.4340 0.5990 -0.5381 0.4040
1311878202.5334 -1.0191 -2.6913 0.5922 -0.4341 0.5985 -0.5384 0.4044
1311878202.5365 -1.0184 -2.6914 0.5923 -0.4341 0.5980 -0.5387 0.4047
1311878202.5398 -1.0176 -2.6913 0.5924 -0.4343 0.5983 -0.5386 0.4042
1311878202.5431 -1.0166 -2.6915 0.5925 -0.4343 0.5967 -0.5396 0.4051
1311878202.5465 -1.0158 -2.6915 0.5925 -0.4347 0.5965 -0.5398 0.4049
1311878202.5498 -1.0150 -2.6915 0.5926 -0.4347 0.5960 -0.5403 0.4049
1311878202.5531 -1.0141 -2.6915 0.5926 -0.4348 0.5953 -0.5409 0.4051
1311878202.5564 -1.0134 -2.6916 0.5926 -0.4348 0.5949 -0.5413 0.4050
1311878202.5597 -1.0126 -2.6917 0.5927 -0.4354 0.5946 -0.5415 0.4047
1311878202.5631 -1.0117 -2.6917 0.5926 -0.4353 0.5940 -0.5418 0.4051
1311878202.5664 -1.0110 -2.6917 0.5926 -0.4356 0.5935 -0.5421 0.4052
1311878202.5698 -1.0101 -2.6918 0.5927 -0.4363 0.5928 -0.5422 0.4053
1311878202.5730 -1.0091 -2.6919 0.5927 -0.4366 0.5921 -0.5422 0.4059
1311878202.5764 -1.0080 -2.6920 0.5926 -0.4367 0.5909 -0.5428 0.4068
1311878202.5797 -1.0072 -2.6920 0.5927 -0.4374 0.5914 -0.5416 0.4068
1311878202.5831 -1.0064 -2.6921 0.5926 -0.4379 0.5915 -0.5409 0.4070
1311878202.5865 -1.0055 -2.6922 0.5926 -0.4380 0.5912 -0.5408 0.4076
1311878202.5898 -1.0065 -2.6928 0.5927 -0.4391 0.5941 -0.5400 0.4032
1311878202.5931 -1.0055 -2.6930 0.5927 -0.4395 0.5936 -0.5397 0.4040
1311878202.5964 -1.0046 -2.6931 0.5925 -0.4398 0.5934 -0.5392 0.4047
1311878202.5998 -1.0021 -2.6930 0.5926 -0.4397 0.5901 -0.5395 0.4092
1311878202.6031 -1.0011 -2.6931 0.5926 -0.4406 0.5896 -0.5389 0.4098
1311878202.6064 -0.9997 -2.6934 0.5929 -0.4418 0.5875 -0.5393 0.4108
1311878202.6097 -1.0006 -2.6939 0.5926 -0.4430 0.5907 -0.5378 0.4069
1311878202.6131 -0.9999 -2.6940 0.5925 -0.4433 0.5904 -0.5377 0.4072
1311878202.6165 -0.9995 -2.6941 0.5923 -0.4435 0.5916 -0.5367 0.4066
1311878202.6198 -0.9985 -2.6942 0.5923 -0.4442 0.5916 -0.5361 0.4066
1311878202.6232 -0.9971 -2.6944 0.5923 -0.4441 0.5897 -0.5369 0.4085
1311878202.6265 -0.9948 -2.6944 0.5923 -0.4438 0.5869 -0.5372 0.4123
1311878202.6299 -0.9950 -2.6951 0.5924 -0.4453 0.5890 -0.5365 0.4087
1311878202.6332 -0.9943 -2.6955 0.5925 -0.4459 0.5896 -0.5358 0.4080
1311878202.6365 -0.9936 -2.6958 0.5924 -0.4463 0.5911 -0.5346 0.4070
1311878202.6398 -0.9926 -2.6961 0.5924 -0.4465 0.5907 -0.5344 0.4076
1311878202.6432 -0.9915 -2.6964 0.5924 -0.4472 0.5902 -0.5339 0.4082
1311878202.6465 -0.9902 -2.6965 0.5923 -0.4470 0.5896 -0.5336 0.4096
1311878202.6500 -0.9892 -2.6967 0.5921 -0.4473 0.5893 -0.5331 0.4105
1311878202.6533 -0.9885 -2.6970 0.5920 -0.4476 0.5896 -0.5326 0.4104
1311878202.6566 -0.9872 -2.6975 0.5923 -0.4482 0.5880 -0.5332 0.4111
1311878202.6600 -0.9864 -2.6979 0.5922 -0.4483 0.5878 -0.5333 0.4113
1311878202.6633 -0.9852 -2.6982 0.5922 -0.4482 0.5865 -0.5340 0.4123
1311878202.6667 -0.9846 -2.6982 0.5921 -0.4484 0.5875 -0.5325 0.4125
1311878202.6700 -0.9837 -2.6984 0.5923 -0.4494 0.5887 -0.5308 0.4120
1311878202.6733 -0.9826 -2.6988 0.5919 -0.4492 0.5864 -0.5324 0.4135
1311878202.6766 -0.9810 -2.6988 0.5919 -0.4489 0.5847 -0.5321 0.4165
1311878202.6817 -0.9801 -2.6991 0.5919 -0.4494 0.5840 -0.5318 0.4174
1311878202.6832 -0.9788 -2.6998 0.5924 -0.4501 0.5818 -0.5327 0.4185
1311878202.6865 -0.9779 -2.7001 0.5923 -0.4503 0.5815 -0.5324 0.4191
1311878202.6898 -0.9771 -2.7003 0.5923 -0.4505 0.5816 -0.5319 0.4194
1311878202.6931 -0.9763 -2.7003 0.5919 -0.4506 0.5827 -0.5304 0.4197
1311878202.6965 -0.9752 -2.7007 0.5918 -0.4515 0.5825 -0.5296 0.4200
1311878202.6998 -0.9742 -2.7010 0.5917 -0.4524 0.5827 -0.5286 0.4198
1311878202.7032 -0.9729 -2.7015 0.5921 -0.4532 0.5812 -0.5292 0.4203
1311878202.7065 -0.9723 -2.7015 0.5916 -0.4523 0.5826 -0.5284 0.4205
1311878202.7098 -0.9713 -2.7019 0.5916 -0.4528 0.5823 -0.5282 0.4206
1311878202.7132 -0.9701 -2.7022 0.5917 -0.4530 0.5821 -0.5278 0.4211
1311878202.7165 -0.9692 -2.7025 0.5916 -0.4537 0.5824 -0.5271 0.4208
1311878202.7198 -0.9682 -2.7028 0.5916 -0.4547 0.5827 -0.5263 0.4205
1311878202.7232 -0.9672 -2.7030 0.5915 -0.4552 0.5829 -0.5256 0.4205
1311878202.7267 -0.9663 -2.7032 0.5914 -0.4554 0.5827 -0.5253 0.4209
1311878202.7298 -0.9652 -2.7034 0.5913 -0.4558 0.5824 -0.5249 0.4214
1311878202.7332 -0.9644 -2.7036 0.5912 -0.4568 0.5827 -0.5238 0.4212
1311878202.7366 -0.9634 -2.7037 0.5912 -0.4577 0.5825 -0.5230 0.4215
1311878202.7398 -0.9626 -2.7040 0.5912 -0.4588 0.5823 -0.5221 0.4216
1311878202.7431 -0.9617 -2.7042 0.5912 -0.4601 0.5818 -0.5213 0.4219
1311878202.7463 -0.9612 -2.7048 0.5915 -0.4607 0.5814 -0.5218 0.4213
1311878202.7497 -0.9604 -2.7049 0.5914 -0.4612 0.5807 -0.5215 0.4220
1311878202.7530 -0.9596 -2.7051 0.5914 -0.4614 0.5804 -0.5213 0.4226
1311878202.7564 -0.9587 -2.7053 0.5913 -0.4611 0.5802 -0.5213 0.4232
1311878202.7597 -0.9568 -2.7051 0.5912 -0.4609 0.5781 -0.5210 0.4266
1311878202.7630 -0.9559 -2.7053 0.5911 -0.4616 0.5781 -0.5202 0.4267
1311878202.7664 -0.9563 -2.7058 0.5913 -0.4633 0.5803 -0.5192 0.4231
1311878202.7697 -0.9552 -2.7060 0.5914 -0.4634 0.5793 -0.5196 0.4239
1311878202.7730 -0.9539 -2.7062 0.5914 -0.4630 0.5785 -0.5199 0.4251
1311878202.7765 -0.9527 -2.7065 0.5916 -0.4633 0.5772 -0.5203 0.4260
1311878202.7799 -0.9522 -2.7066 0.5914 -0.4638 0.5785 -0.5191 0.4252
1311878202.7832 -0.9503 -2.7064 0.5912 -0.4637 0.5768 -0.5186 0.4281
1311878202.7866 -0.9507 -2.7068 0.5911 -0.4651 0.5793 -0.5175 0.4246
1311878202.7899 -0.9500 -2.7071 0.5912 -0.4661 0.5797 -0.5166 0.4241
1311878202.7932 -0.9495 -2.7074 0.5911 -0.4662 0.5802 -0.5168 0.4231
1311878202.7972 -0.9465 -2.7074 0.5917 -0.4660 0.5753 -0.5184 0.4280
1311878202.7999 -0.9454 -2.7076 0.5916 -0.4656 0.5749 -0.5185 0.4287
1311878202.8032 -0.9458 -2.7079 0.5913 -0.4655 0.5780 -0.5177 0.4257
1311878202.8065 -0.9435 -2.7077 0.5913 -0.4653 0.5750 -0.5179 0.4298
1311878202.8098 -0.9440 -2.7082 0.5913 -0.4667 0.5776 -0.5169 0.4258
1311878202.8131 -0.9432 -2.7082 0.5913 -0.4674 0.5777 -0.5163 0.4258
1311878202.8165 -0.9406 -2.7081 0.5914 -0.4671 0.5735 -0.5171 0.4308
1311878202.8198 -0.9410 -2.7085 0.5914 -0.4680 0.5757 -0.5162 0.4280
1311878202.8232 -0.9392 -2.7082 0.5913 -0.4671 0.5740 -0.5159 0.4315
1311878202.8265 -0.9383 -2.7083 0.5913 -0.4673 0.5736 -0.5157 0.4321
1311878202.8299 -0.9384 -2.7089 0.5913 -0.4685 0.5750 -0.5153 0.4293
1311878202.8333 -0.9372 -2.7091 0.5914 -0.4698 0.5738 -0.5152 0.4297
1311878202.8365 -0.9363 -2.7093 0.5914 -0.4703 0.5738 -0.5149 0.4295
1311878202.8398 -0.9354 -2.7094 0.5914 -0.4706 0.5737 -0.5147 0.4295
1311878202.8431 -0.9325 -2.7092 0.5918 -0.4681 0.5712 -0.5164 0.4336
1311878202.8464 -0.9324 -2.7091 0.5914 -0.4704 0.5707 -0.5150 0.4333
1311878202.8497 -0.9330 -2.7097 0.5913 -0.4713 0.5734 -0.5142 0.4298
1311878202.8531 -0.9324 -2.7095 0.5911 -0.4713 0.5742 -0.5134 0.4297
1311878202.8565 -0.9315 -2.7095 0.5911 -0.4721 0.5737 -0.5127 0.4303
1311878202.8597 -0.9306 -2.7096 0.5911 -0.4729 0.5732 -0.5121 0.4307
1311878202.8631 -0.9290 -2.7098 0.5914 -0.4738 0.5707 -0.5125 0.4326
1311878202.8666 -0.9278 -2.7101 0.5914 -0.4732 0.5680 -0.5141 0.4349
1311878202.8698 -0.9258 -2.7097 0.5914 -0.4734 0.5667 -0.5133 0.4374
1311878202.8732 -0.9264 -2.7102 0.5913 -0.4743 0.5700 -0.5121 0.4335
1311878202.8765 -0.9259 -2.7101 0.5911 -0.4744 0.5713 -0.5112 0.4328
1311878202.8798 -0.9248 -2.7102 0.5910 -0.4746 0.5710 -0.5109 0.4332
1311878202.8832 -0.9238 -2.7103 0.5912 -0.4757 0.5707 -0.5103 0.4332
1311878202.8865 -0.9213 -2.7100 0.5911 -0.4751 0.5677 -0.5104 0.4376
1311878202.8899 -0.9204 -2.7101 0.5910 -0.4753 0.5673 -0.5104 0.4379
1311878202.8932 -0.9185 -2.7106 0.5913 -0.4744 0.5636 -0.5135 0.4400
1311878202.8966 -0.9196 -2.7110 0.5911 -0.4760 0.5668 -0.5116 0.4363
1311878202.8998 -0.9190 -2.7109 0.5909 -0.4756 0.5678 -0.5108 0.4364
1311878202.9032 -0.9178 -2.7110 0.5910 -0.4762 0.5671 -0.5104 0.4371
1311878202.9065 -0.9169 -2.7110 0.5908 -0.4783 0.5693 -0.5081 0.4346
1311878202.9098 -0.9160 -2.7111 0.5910 -0.4785 0.5681 -0.5079 0.4362
1311878202.9132 -0.9150 -2.7112 0.5911 -0.4792 0.5677 -0.5076 0.4364
1311878202.9165 -0.9144 -2.7116 0.5911 -0.4816 0.5665 -0.5069 0.4361
1311878202.9198 -0.9129 -2.7117 0.5912 -0.4797 0.5662 -0.5079 0.4374
1311878202.9232 -0.9124 -2.7116 0.5909 -0.4792 0.5672 -0.5073 0.4374
1311878202.9265 -0.9112 -2.7117 0.5909 -0.4793 0.5663 -0.5073 0.4385
1311878202.9303 -0.9102 -2.7117 0.5910 -0.4796 0.5656 -0.5072 0.4392
1311878202.9332 -0.9093 -2.7119 0.5910 -0.4799 0.5653 -0.5069 0.4394
1311878202.9369 -0.9086 -2.7120 0.5909 -0.4803 0.5657 -0.5065 0.4390
1311878202.9406 -0.9079 -2.7122 0.5908 -0.4805 0.5659 -0.5063 0.4388
1311878202.9431 -0.9070 -2.7123 0.5908 -0.4806 0.5657 -0.5062 0.4389
1311878202.9464 -0.9058 -2.7125 0.5909 -0.4810 0.5648 -0.5061 0.4400
1311878202.9497 -0.9035 -2.7123 0.5909 -0.4800 0.5617 -0.5067 0.4442
